t,track,reference,motion,growth,trajectory,eligible,boundary,iou,q,x,width,area
36,13,0.16923076923076955,0.0,0.0,0.06666666666666664,True,False,1.0,64.61538461538461,100.15384615384622,1.0769230769230769,225.0
36,15,0.3641025641025644,0.0564102564102564,0.0,0.07179487179487182,True,True,0.2,19.384615384615383,95.84615384615391,5.384615384615384,1125.0
37,7,0.32051282051282076,0.2512820512820513,0.0,0.08717948717948724,True,True,1.0,8.076923076923077,75.38461538461544,2.1538461538461537,450.0
37,14,0.03589743589743621,0.0,0.0,0.02051282051282051,True,False,1.0,96.92307692307692,104.46153846153852,2.1538461538461537,450.0
37,16,0.05128205128205157,0.0,0.0,0.0,True,False,1.0,96.92307692307692,107.69230769230775,1.0769230769230769,225.0
37,13,0.18717948717948746,0.017948717948717902,0.0,0.04871794871794873,True,False,0.5,72.6923076923077,112.00000000000006,2.1538461538461537,450.0
37,15,0.37948717948717975,0.015384615384615365,0.0,0.08717948717948718,True,True,1.0,19.384615384615383,99.07692307692314,5.384615384615384,1125.0
38,7,0.31025641025641054,0.01025641025641022,0.0,0.09743589743589746,True,True,1.0,8.076923076923077,73.2307692307693,2.1538461538461537,450.0
38,14,0.066666666666667,0.030769230769230795,0.0,0.010256410256410288,True,True,0.6666666666666666,96.92307692307692,110.92307692307699,3.230769230769231,675.0
38,16,0.046153846153846496,0.005128205128205076,0.0,0.005128205128205076,True,False,0.5,96.92307692307692,106.61538461538468,2.1538461538461537,450.0
38,13,0.1128205128205131,0.07435897435897434,0.0,0.12307692307692308,True,False,0.5,80.76923076923077,104.46153846153852,1.0769230769230769,225.0
38,15,0.3948717948717952,0.01538461538461538,0.0,0.1025641025641026,True,False,0.2,16.153846153846153,99.07692307692314,1.0769230769230769,225.0
38,17,0.2512820512820516,,,,False,False,,48.46153846153846,101.2307692307693,1.0769230769230769,225.0
39,7,0.30000000000000027,0.010256410256410288,0.0,0.10769230769230775,True,True,1.0,8.076923076923077,71.07692307692314,2.1538461538461537,450.0
39,14,0.066666666666667,0.0,0.0,0.010256410256410288,True,True,0.6666666666666666,96.92307692307692,110.92307692307699,2.1538461538461537,450.0
39,18,0.02051282051282017,,,,False,False,,113.07692307692307,108.76923076923083,1.0769230769230769,225.0
39,16,0.04102564102564135,0.005128205128205144,0.0,0.01025641025641022,True,False,1.0,96.92307692307692,105.5384615384616,2.1538461538461537,450.0
39,13,0.07179487179487208,0.04102564102564102,0.0,0.1641025641025641,True,False,1.0,80.76923076923077,95.84615384615391,1.0769230769230769,225.0
39,15,0.42820512820512846,0.03333333333333332,0.0,0.13589743589743586,True,True,0.5,8.076923076923077,98.00000000000006,2.1538461538461537,450.0
39,17,0.2512820512820516,0.0,0.0,0.0,True,False,1.0,48.46153846153846,101.2307692307693,1.0769230769230769,225.0
