t,current,previous,track,iou,boundary
174,178,18,123,0.15072463768115943,True
174,1665,1616,122,0.6847826086956522,True
174,2107,2107,126,0.7954545454545454,True
175,14,15,130,0.24074074074074073,True
175,278,178,123,0.3382352941176471,True
175,1763,1665,122,0.7642857142857142,True
175,1813,2107,126,0.8497942386831275,True
176,13,14,130,0.5888888888888889,True
176,475,278,123,0.34574468085106386,True
176,1812,1763,122,0.7983193277310925,True
176,1911,1813,126,0.8949416342412452,True
177,12,13,130,0.5705128205128205,True
177,574,475,123,0.7565392354124748,True
177,1861,1812,122,0.9038461538461539,True
177,2009,1911,126,0.8834244080145719,True
178,13,12,130,0.6626506024096386,True
178,674,574,123,0.23742454728370221,True
178,1861,1861,122,0.8761061946902655,True
178,2058,2009,126,0.8809523809523809,True
179,13,13,130,0.8863636363636364,True
179,43,43,131,0.3888888888888889,True
179,725,674,123,0.5802469135802469,False
179,1861,1861,122,0.8879310344827587,True
179,2107,2058,126,0.8800623052959502,True
180,13,13,130,0.8923076923076924,True
180,874,725,123,0.532608695652174,True
180,1859,1861,122,0.5188679245283019,True
180,2058,2107,126,0.9177877428998505,True
181,13,13,130,0.7748344370860927,True
181,926,874,123,0.2727272727272727,True
181,2107,2058,126,0.6166982922201139,True
182,14,13,130,0.6026490066225165,True
182,1027,926,123,0.19507575757575757,True
182,2107,2107,126,0.8652751423149905,True
183,14,14,130,0.8316831683168316,True
183,46,46,133,0.4,True
183,1126,1027,123,0.38181818181818183,True
183,2058,2107,126,0.043859649122807015,True
184,13,14,130,0.6503496503496503,True
184,44,46,133,0.21428571428571427,True
184,485,584,134,0.36,False
184,1224,1126,123,0.5932203389830508,True
184,2058,2058,126,0.7441860465116279,True
184,2221,2169,136,0.2537313432835821,True
185,12,13,130,0.6903553299492385,True
185,43,44,133,0.18181818181818182,True
185,436,485,134,0.23809523809523808,False
185,1224,1224,123,0.7333333333333333,True
185,2107,2058,126,0.8888888888888888,True
185,2322,2221,136,0.6666666666666666,True
186,45,436,134,0.04807692307692308,True
186,211,12,130,0.02617801047120419,True
186,1224,1224,123,0.30303030303030304,True
186,2107,2107,126,0.825,True
186,2373,2322,136,0.711864406779661,True
187,13,211,130,0.07936507936507936,True
187,44,45,134,0.5279187817258884,True
187,2058,2107,126,0.5882352941176471,True
187,2375,2373,136,0.7851239669421488,True
188,12,13,130,0.07936507936507936,True
188,44,44,134,0.7944162436548223,True
188,1874,1723,141,0.029411764705882353,False
188,2058,2058,126,0.3902439024390244,True
188,2376,2375,136,0.719626168224299,True
189,13,12,130,0.03731343283582089,True
189,291,44,134,0.8977635782747604,True
189,1976,1874,141,0.19318181818181818,False
189,2058,2058,126,0.8,True
189,2374,2376,136,0.37662337662337664,True
190,15,13,130,0.7718120805369127,True
190,244,291,134,0.9293286219081273,True
190,2058,2058,126,0.6896551724137931,True
190,2078,1976,141,0.19444444444444445,False
190,2373,2374,136,0.10344827586206896,True
191,14,15,130,0.6962962962962963,True
191,342,244,134,0.9252669039145908,True
191,1813,2058,126,0.4307692307692308,True
191,2130,2078,141,0.1471861471861472,True
192,13,14,130,0.5657142857142857,True
192,391,342,134,0.8949152542372881,True
192,1862,1813,126,0.5773195876288659,True
192,2182,2130,141,0.813953488372093,True
193,11,13,130,0.07428571428571429,True
193,440,391,134,0.9155844155844156,True
193,1867,1862,126,0.7321428571428571,True
193,2185,2182,141,0.7716535433070866,True
194,2,0,145,0.6,True
194,13,11,130,0.38235294117647056,True
194,440,440,134,0.934984520123839,True
194,1918,1867,126,0.7073170731707317,True
194,2237,2185,141,0.004694835680751174,True
195,0,2,145,0.3333333333333333,True
195,12,13,130,0.47058823529411764,True
195,438,440,134,0.9537037037037037,True
195,1919,1918,126,0.17142857142857143,True
195,2383,2334,146,0.013888888888888888,True
196,10,12,130,0.2692307692307692,True
196,437,438,134,0.8987341772151899,True
196,1571,1519,148,0.15609756097560976,True
196,2384,2383,146,0.09722222222222222,True
197,387,437,134,0.9157894736842105,True
197,1673,1571,148,0.1544837980406933,True
198,438,387,134,0.9578544061302682,True
198,1825,1673,148,0.40994724943481536,True
199,440,438,134,0.9442231075697212,True
199,2008,2006,150,0.47619047619047616,True
199,2026,1825,148,0.8120184899845917,True
200,440,440,134,0.8916666666666667,True
200,2057,2008,150,0.0625,True
200,2126,2026,148,0.5174050632911392,True
201,440,440,134,0.9315068493150684,True
201,1813,1960,151,0.06666666666666667,True
201,2177,2126,148,0.7359050445103857,True
202,354,452,152,0.46629213483146065,True
202,440,440,134,0.5418848167539267,True
202,1813,1813,151,0.5172413793103449,True
202,2227,2177,148,0.7360594795539034,True
203,255,354,152,0.5894039735099338,True
203,437,440,134,0.005235602094240838,True
203,1862,1813,151,0.6641221374045801,True
203,2375,2227,148,0.6822429906542056,True
204,205,255,152,0.7420382165605095,True
204,435,437,134,0.0045871559633027525,True
204,1911,1862,151,0.7391304347826086,True
204,2377,2375,148,0.5629139072847682,True
205,8,205,152,0.8,True
205,385,435,134,0.8591836734693877,True
205,1911,1911,151,0.7215909090909091,True
205,2376,2377,148,0.27058823529411763,True
206,7,8,152,0.8177570093457944,True
206,435,385,134,0.9463917525773196,True
206,1914,1911,151,0.21428571428571427,True
207,7,7,152,0.8545454545454545,True
207,435,435,134,0.7228144989339019,True
207,2171,1914,151,0.027138157894736843,True
208,11,7,152,0.6880733944954128,True
208,435,435,134,0.9348441926345609,True
208,762,811,157,0.5,False
208,2222,2171,151,0.920846394984326,True
209,12,11,152,0.782051282051282,True
209,386,435,134,0.8488372093023255,True
209,810,762,157,0.05555555555555555,False
209,2372,2222,151,0.9548022598870056,True
210,15,12,152,0.34782608695652173,True
210,48,386,134,0.9446254071661238,True
210,810,810,157,0.4444444444444444,False
210,2372,2372,151,0.9216013344453712,True
211,16,15,152,0.7702702702702703,True
211,195,48,134,0.9049180327868852,True
211,809,810,157,0.0625,False
211,2373,2372,151,0.9472743521000894,True
212,0,0,158,1.0,True
212,24,16,152,0.06329113924050633,True
212,244,195,134,0.9501779359430605,True
212,809,809,157,1.0,False
212,857,857,159,1.0,False
212,2381,2373,151,0.9429373246024322,True
213,0,0,158,0.4,True
213,24,24,152,0.52,True
213,340,244,134,0.8566176470588235,True
213,808,857,159,0.05,False
213,2387,2381,151,0.019704433497536946,True
214,0,0,158,0.8,True
214,25,24,152,0.6428571428571429,True
214,195,340,134,0.890295358649789,True
214,711,808,159,0.16666666666666666,False
214,2374,2376,160,0.4,True
214,2393,2387,151,0.3877551020408163,True
215,0,0,158,0.75,True
215,20,25,152,0.2727272727272727,True
215,342,195,134,0.8796296296296297,True
215,613,711,159,0.2608695652173913,False
215,1960,1911,161,0.3644859813084112,True
215,2375,2374,160,0.7142857142857143,True
215,2394,2393,151,0.7894736842105263,True
216,0,0,158,0.6666666666666666,True
216,25,20,152,0.44047619047619047,True
216,342,342,134,0.806282722513089,True
216,517,613,159,0.08333333333333333,False
216,2009,1960,161,0.5459183673469388,True
216,2395,2394,151,0.8813559322033898,True
217,0,0,158,0.6666666666666666,True
217,18,25,152,0.07575757575757576,True
217,391,342,134,0.8974358974358975,True
217,2058,2009,161,0.7628458498023716,True
217,2397,2395,151,0.8620689655172413,True
218,0,0,158,0.5,True
218,17,18,152,0.061224489795918366,True
218,342,391,134,0.87248322147651,True
218,2058,2058,161,0.8482758620689655,True
218,2400,2397,151,0.7058823529411765,True
219,0,0,158,0.6666666666666666,True
219,17,17,152,0.7897196261682243,True
219,391,342,134,0.8905109489051095,True
219,2058,2058,161,0.04895104895104895,True
219,2400,2400,151,0.5,True
220,0,0,158,0.8,True
220,17,17,152,0.5454545454545454,True
220,391,391,134,0.8111888111888111,True
220,2058,2058,161,0.7,True
220,2319,2164,165,0.04,True
221,0,0,158,0.8181818181818182,True
221,15,17,152,0.7266187050359713,True
221,391,391,134,0.875,True
221,2009,2058,161,0.59375,True
221,2370,2319,165,0.6266666666666667,True
222,0,0,158,0.8333333333333334,True
222,15,15,152,0.6666666666666666,True
222,48,391,134,0.8654970760233918,True
222,1962,2009,161,0.5526315789473685,True
222,2373,2370,165,0.8421052631578947,True
223,0,0,158,0.7857142857142857,True
223,15,15,152,0.6666666666666666,True
223,48,48,134,0.8070175438596491,True
223,2017,1962,161,0.1111111111111111,True
223,2377,2373,165,0.7083333333333334,True
224,0,0,158,0.7142857142857143,True
224,25,15,152,0.16666666666666666,True
224,48,48,134,0.9432624113475178,True
224,2070,2017,161,0.1,False
224,2379,2377,165,0.5802469135802469,True
225,0,0,158,1.0,True
225,13,14,166,0.8095238095238095,True
225,25,25,152,0.5111111111111111,True
225,47,48,134,0.8235294117647058,True
225,2381,2379,165,0.5871559633027523,True
226,0,0,158,0.9090909090909091,True
226,26,25,152,0.6792452830188679,True
226,48,47,134,0.9035087719298246,True
226,2384,2381,165,0.09302325581395349,True
227,0,0,158,0.8181818181818182,True
227,26,26,152,0.38596491228070173,True
227,48,48,134,0.7619047619047619,True
227,2388,2384,165,0.6390697674418605,True
228,0,0,158,0.7777777777777778,True
228,28,26,152,0.5947712418300654,True
228,48,48,134,0.7125,True
228,2355,2352,170,0.17647058823529413,True
228,2392,2388,165,0.8235294117647058,True
229,0,0,158,0.7142857142857143,True
229,28,28,152,0.7078651685393258,True
229,43,48,134,0.12280701754385964,True
229,2356,2355,170,0.5,True
229,2395,2392,165,0.02054794520547945,True
230,0,0,158,0.8333333333333334,True
230,30,28,152,0.8314606741573034,True
230,48,43,134,0.3,True
230,2360,2356,170,0.6304347826086957,True
230,2398,2395,165,0.04979253112033195,True
231,0,0,158,0.3333333333333333,True
231,31,30,152,0.17105263157894737,True
231,44,48,134,0.10526315789473684,True
231,1641,1689,172,0.3333333333333333,False
231,2367,2360,170,0.4489795918367347,True
231,2400,2398,165,0.5767634854771784,True
232,32,31,152,0.48936170212765956,True
232,567,518,173,0.5,False
232,801,899,174,0.45535714285714285,False
232,1592,1641,172,0.44,False
232,2373,2367,170,0.15789473684210525,True
232,2400,2400,165,0.5323741007194245,True
233,277,32,152,0.7142857142857143,True
233,567,567,173,1.0,False
233,752,801,174,0.68,False
233,1543,1592,172,0.18181818181818182,False
233,2400,2400,165,0.5,True
234,278,277,152,0.025,True
234,752,752,174,0.7878787878787878,False
234,2303,2254,175,0.78125,True
234,2400,2400,165,0.23417721518987342,True
235,327,278,152,0.020833333333333332,False
235,702,752,174,0.6062992125984252,True
235,2205,2303,175,0.6923076923076923,True
235,2400,2400,165,0.8253968253968254,True
