scene,group,method,readout,position_2d_nrmse,position_2d_nmae,reference_x_nmae,reference_y_nmae,reference_x_p95,reference_y_p95,motion_2d_nmae,motion_magnitude_2d_nmae,trajectory_2d_nmae,direction_error_radians,direction_count,direction_zero_predictions,matched_steps,minimum_motion,distance_x_nrmse,distance_y_nrmse,growth_log_mae,tau_x,tau_y
same_y,mechanism,ST-MTM,initial_y_oracle,2.422960826842659e-08,2.422960826842659e-08,3.426584062419617e-08,0.0,3.426584065380211e-08,0.0,0.0,0.0,0.0,,0,0,40,0.12,1.2939884326765224e-16,,0.0,,
same_y,mechanism,ST-MTM,first_frame_2d_affine,2.960594732333751e-17,2.0934566115783667e-17,0.0,2.960594732333751e-17,0.0,5.921189464667501e-17,0.0,0.0,0.0,,0,0,40,0.12,1.2939884326765224e-16,,0.0,,
same_y,mechanism,X-only RA-MTM,initial_y_oracle,1.2114804115272497e-08,1.2114804115272497e-08,1.7132920285311752e-08,0.0,1.713292029729511e-08,0.0,2.0934566115783666e-18,2.0934566115783666e-18,4.1869132231567334e-17,,0,0,40,0.12,7.488292968708376e-08,,0.0,0.0,
same_y,mechanism,X-only RA-MTM,first_frame_2d_affine,2.476168603137164e-16,2.420108360524267e-16,3.284850345875066e-16,5.921189464667501e-17,4.144832625267251e-16,1.1842378929335003e-16,2.0934566115783666e-18,2.0934566115783666e-18,4.1869132231567334e-17,,0,0,40,0.12,7.488292968708376e-08,,0.0,0.0,
same_y,mechanism,Dual-Reference RA-MTM,dual_native,0.048698832439091656,0.048698832439091656,1.7132920285311752e-08,0.06887054930709612,1.713292029729511e-08,0.06887054930709612,2.0934566115783666e-18,2.0934566115783666e-18,4.1869132231567334e-17,,0,0,40,0.12,7.488292968708376e-08,0.6984398944674358,0.0,0.0,7.264465916851535
hierarchy_conflict,mechanism,TMTM,initial_y_oracle,0.15361163916113835,0.12065017549980332,0.17062511449451598,0.0,0.3298119390700682,0.0,0.0,0.0,0.0,,0,0,80,0.12,0.4977786965363329,,0.0,,
hierarchy_conflict,mechanism,TMTM,first_frame_2d_affine,0.14242058127833163,0.12772185798932792,0.1663089499147738,0.06738756287499016,0.2785574180058042,0.13477512574998002,0.0,0.0,0.0,,0,0,80,0.12,0.4977786965363329,,0.0,,
hierarchy_conflict,mechanism,ST-MTM,initial_y_oracle,0.23373587347200186,0.20208484184400397,0.28579112408581236,0.0,0.4834674351783254,0.0,0.0,0.0,0.0,,0,0,80,0.12,0.31718501864438564,,5.301314942585119e-16,,
hierarchy_conflict,mechanism,ST-MTM,first_frame_2d_affine,0.14858936288237912,0.1411529313862861,0.18364687265056254,0.07068220757311498,0.2656143692546002,0.13213899292044573,0.0,0.0,0.0,,0,0,80,0.12,0.31718501864438564,,5.301314942585119e-16,,
hierarchy_conflict,mechanism,X-only RA-MTM,initial_y_oracle,0.12289310697725851,0.1104114566159332,0.15614537938762132,0.0,0.23518399248108868,0.0,7.109540791134701e-11,7.109540791134701e-11,1.4153261820047182e-09,,0,0,80,0.12,0.5195703015541436,,0.0,27.222079097730646,
hierarchy_conflict,mechanism,X-only RA-MTM,first_frame_2d_affine,0.15153884600996184,0.12608014143776863,0.12212066300692,0.12499200727112904,0.24424132832780052,0.24998401056605066,8.578962281535807e-11,8.578962281535807e-11,1.7078500952373468e-09,,0,0,80,0.12,0.5195703015541436,,0.0,27.222079097730646,
hierarchy_conflict,mechanism,Dual-Reference RA-MTM,dual_native,0.12950831483967423,0.11845839147597303,0.15614537938762132,0.04768528495837669,0.23518399248108868,0.09372518598746173,7.109540843471115e-11,7.109540843471115e-11,1.4153261924720012e-09,,0,0,80,0.12,0.5195703015541436,0.342934220392817,0.0,27.222079097730646,11.247022318495407
motion_growth,mechanism,TMTM,initial_y_oracle,0.09435204018189472,0.08803891829055524,0.12067508810889634,0.024729370217741083,0.17287132137509068,0.04844394896375155,0.002689209356784102,0.002194334971171829,0.026060972933566455,1.268494013482157,60,4,60,0.12,0.7552525608061456,,5.3747515697348075e-17,,
motion_growth,mechanism,TMTM,first_frame_2d_affine,0.0351962060484898,0.03260328150606785,0.04116976008527522,0.016121569228914615,0.07403129085113812,0.030957632601860515,0.003876544405679588,0.0028137426057085685,0.0148850013521781,1.1417087683223268,60,4,60,0.12,0.7552525608061456,,5.3747515697348075e-17,,
motion_growth,mechanism,ST-MTM,initial_y_oracle,0.055528750575720966,0.05298524163390784,0.0687322826651496,0.024729370217741083,0.1085176821257714,0.04844394896375155,0.0031019385903164757,0.0025336284003712305,0.031423681797342916,1.5657850791555152,60,0,60,0.12,0.01501419618668692,,0.04736253104681625,,
motion_growth,mechanism,ST-MTM,first_frame_2d_affine,0.04266914018908524,0.04002365049118303,0.036827594174282524,0.034944007925036984,0.08711457909413081,0.06687762527061245,0.0030670642739390056,0.002538638444735946,0.03142696017247316,1.4667269066435231,60,0,60,0.12,0.01501419618668692,,0.04736253104681625,,
motion_growth,mechanism,X-only RA-MTM,initial_y_oracle,0.0213358667599247,0.019051775441057437,0.008333333333333333,0.024729370217741083,0.008333333333333333,0.04844394896375155,0.0017902357027298457,0.0006724786143906979,0.018360620644209236,0.6368830982647931,60,0,60,0.12,0.22271582850470992,,4.4423377013972737e-17,0.0,
motion_growth,mechanism,X-only RA-MTM,first_frame_2d_affine,0.029579067148152956,0.027313285996941803,0.003564900926426447,0.03844231790584889,0.007913951244928488,0.062148088897733884,0.0007368472810805676,0.0004271873005028793,0.001893176192114545,0.2042313419875468,60,0,60,0.12,0.22271582850470992,,4.4423377013972737e-17,0.0,
motion_growth,mechanism,Dual-Reference RA-MTM,dual_native,0.008333333333333333,0.008333333333333331,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.0,0.0,0.0,0.0,60,0,60,0.12,0.22271582850470992,0.3544028075474101,4.4423377013972737e-17,0.0,0.0
translation,canonical,TMTM,initial_y_oracle,0.09860213945081207,0.09199358728688911,0.13009680585016042,0.0004950826894510569,0.21905586202110275,0.0013047416961625064,0.003624640905187913,0.00284588380939921,0.036883391687509065,1.6405938580533024,60,5,60,0.12,0.7715904801608663,,3.972516759986888e-17,,
translation,canonical,TMTM,first_frame_2d_affine,0.054544169155136886,0.04587239287759749,0.0561824138005067,0.028224573329417395,0.14078681799997275,0.046737928330486386,0.004569527176115828,0.0019857170559697125,0.036626127557354705,1.6123123435002358,60,5,60,0.12,0.7715904801608663,,3.972516759986888e-17,,
translation,canonical,ST-MTM,initial_y_oracle,0.05403537490540047,0.04699990355341195,0.06646209049134995,0.0004950826894510569,0.1283131732123211,0.0013047416961625064,0.003627371908936884,0.0030982614938780597,0.03711490320583948,1.6150056603667113,60,0,60,0.12,0.03635737208780322,,0.0228224941613621,,
