method,t,track,reference,motion,growth,trajectory,eligible,boundary,iou,q,x,width,area
TMTM,57,90,0.2685182324992494,0.062044559030866434,2.220446049250313e-16,0.5457401179964226,True,True,0.1417910447761194,68.19216464324172,35.9699767433318,6.5,389.6775108314194
TMTM,57,76,0.5296059284574366,0.01792406852015886,1.1102230246251565e-16,0.27363001690483096,True,True,0.41911764705882354,94.82268815822418,31.269976743331796,2.85,170.85860090300696
TMTM,57,100,0.211706536993928,,,,False,True,,25.66519230406044,51.0699767433318,0.8500000000000001,50.957828339493304
TMTM,57,85,0.012343932619162128,0.09121609707892404,0.0,0.4275447575541485,True,True,0.125,67.60124865763126,66.1199767433318,29.200000000000003,1750.5512794272995
TMTM,58,90,0.23850727766504806,0.030010954834201322,0.0,0.5157291631622214,True,True,0.3384615384615385,72.14085006313756,43.519976743331796,2.2,131.89084981986502
TMTM,58,101,0.18422355938363577,,,,False,False,,66.82680386936809,44.7199767433318,0.05,2.9975193140878416
TMTM,58,102,0.01375906653608432,,,,False,False,,50.22106472766192,48.5699767433318,5.550000000000001,332.72464386375043
TMTM,58,103,0.050767805609844764,,,,False,False,,59.61211341651317,53.519976743331796,1.1,65.94542490993251
TMTM,58,104,0.12374250261562363,,,,False,True,,56.22087642945696,71.0699767433318,0.7000000000000001,41.96527039722978
TMTM,58,85,0.1369331046018761,0.12458917198271398,0.0,0.5521339295368625,True,True,0.1267123287671233,89.75194929555693,73.3199767433318,3.7,221.81642924250028
ST-MTM,0,0,0.2034965645942504,,,,False,True,,19.039176783791405,-5.3804109675186425,0.012489663808699092,2.9975193140878416
ST-MTM,0,1,0.36385913908215817,,,,False,True,,63.76896463621363,20.10586794635465,0.5995038628175706,143.88092707621638
ST-MTM,0,2,0.17714964322939503,,,,False,False,,68.67572991732196,47.41777272979456,0.1498759657043962,35.970231769054095
ST-MTM,0,3,0.669237308458831,,,,False,True,,20.404537557665027,100.71301457272475,0.1873449571304775,44.962789711317626
ST-MTM,0,4,0.07526803844697269,,,,False,True,,65.81147482166696,74.84363943530369,5.395534765358121,1294.9283436859475
ST-MTM,1,5,0.4636418641167552,,,,False,False,,71.94690677139417,16.309883077383542,0.03822138081216764,5.995038628175683
ST-MTM,1,6,0.44528842841026267,,,,False,False,,73.6536077387362,20.218996329504677,0.019110690406080266,2.9975193140878416
ST-MTM,1,7,0.2560525749353715,,,,False,False,,77.49368491525576,46.76737592301118,0.15288552324865634,23.980154512702732
ST-MTM,1,4,0.0018961638434561224,0.07337187460351657,0.4253464786619927,0.07337187460351657,True,True,0.5572354211663066,69.98626759783863,70.21380725905337,5.522989527357737,866.2830817713863
ST-MTM,1,8,0.5004481558290715,,,,False,False,,34.399485489869626,94.45326418935821,0.019110690406080266,2.9975193140878416
ST-MTM,1,3,0.6824940031003578,0.013256694641526826,0.42534647866205966,0.013256694641526796,True,True,0.21052631578947367,23.44356637693211,105.34284674897505,0.5924314025885451,92.92309873672309
ST-MTM,2,9,0.29960818698746616,,,,False,False,,66.64394305143858,30.690960612942646,0.5466245477382756,83.93054079445956
ST-MTM,2,10,0.37678735354382353,,,,False,True,,92.1261358558499,46.91165343059107,1.6593959484911949,254.78914169746653
