scene,method,t,feature,q,area,x,z,width
advection_diffusion_seed3,ST-MTM,0,B,39.50797872340426,1982.8125,43.267015959378,43.267015959378,23.79375000002117
advection_diffusion_seed3,ST-MTM,0,C,77.02130390143738,1712.109375,99.29412638667297,108.39735638645575,20.545312500026156
advection_diffusion_seed3,ST-MTM,0,D,92.5845521023766,1923.046875,80.37569379896851,80.37569379896851,23.076562499988533
advection_diffusion_seed3,ST-MTM,1,A,24.66113105924596,1958.203125,10.47783136805657,-1.1944109096565683,23.346484555426287
advection_diffusion_seed3,ST-MTM,1,B,39.85940246045694,2000.390625,43.25494639205914,43.25494639205915,23.849460883372274
advection_diffusion_seed3,ST-MTM,1,C,77.48321280991736,1701.5625,99.36857333499913,108.2001092549319,20.28671189376513
advection_diffusion_seed3,ST-MTM,1,D,92.9358108108108,1951.171875,80.38748363210343,80.38748363210341,23.262655167436318
advection_diffusion_seed3,ST-MTM,2,A,25.111363636363638,1933.59375,10.488135285822324,-1.1448791372545912,23.26802884615384
advection_diffusion_seed3,ST-MTM,2,B,40.25066844919786,1972.265625,43.174370631244344,43.17437063124436,23.73338942307693
advection_diffusion_seed3,ST-MTM,2,C,77.89630977130977,1691.015625,99.37305700209558,108.28661138717098,20.348948863636366
advection_diffusion_seed3,ST-MTM,2,D,93.57368896925858,1944.140625,80.453271808056,80.453271808056,23.394945367132866
advection_diffusion_seed3,ST-MTM,3,A,25.46875,1940.625,10.501364466999433,-1.1251686109938532,23.255066155986583
advection_diffusion_seed3,ST-MTM,3,B,40.608377659574465,1982.8125,43.169359811359854,43.169359811359854,23.760611072424496
advection_diffusion_seed3,ST-MTM,3,C,78.43814168377824,1712.109375,99.41076427903808,108.50211182989868,20.516697858636793
advection_diffusion_seed3,ST-MTM,3,D,93.75,1937.109375,80.40734616982087,80.40734616982087,23.212937412952154
advection_diffusion_seed3,ST-MTM,4,A,25.846994535519126,1930.078125,10.516775477747004,-1.1276608381427877,23.290872631779607
advection_diffusion_seed3,ST-MTM,4,B,41.029804270462634,1975.78125,43.1652773118105,43.16527731181051,23.842386922678358
advection_diffusion_seed3,ST-MTM,4,C,78.71932515337423,1719.140625,99.45377046003321,108.77416197363323,20.745422073295607
advection_diffusion_seed3,ST-MTM,4,D,94.15004638218925,1894.921875,80.35301147762753,80.35301147762755,22.86663087224642
advection_diffusion_seed3,ST-MTM,5,A,26.29431818181818,1933.59375,10.486299552148168,-1.135877409851389,23.246353923999138
advection_diffusion_seed3,ST-MTM,5,B,41.43382352941177,1972.265625,43.18596703543594,43.18596703543595,23.711281002611827
advection_diffusion_seed3,ST-MTM,5,C,79.02876782077394,1726.171875,99.43663157625193,108.77204472817414,20.75265413955798
advection_diffusion_seed3,ST-MTM,5,D,94.64449541284404,1916.015625,80.37993656338222,80.37993656338222,23.03502343383107
advection_diffusion_seed3,ST-MTM,6,A,26.862522686025407,1937.109375,10.571934213135819,-1.0985567269871837,23.342981880246015
advection_diffusion_seed3,ST-MTM,6,B,41.9367145421903,1958.203125,43.28365164383153,43.28365164383153,23.597170430675213
advection_diffusion_seed3,ST-MTM,6,C,79.4286809815951,1719.140625,99.30331710529731,108.57481064404719,20.71636685924828
advection_diffusion_seed3,ST-MTM,6,D,94.91628440366972,1916.015625,80.32993176495359,80.32993176495357,23.0887933298305
advection_diffusion_seed3,ST-MTM,7,A,27.14318181818182,1933.59375,10.562730620257156,-1.0811414924319536,23.28974422537823
advection_diffusion_seed3,ST-MTM,7,B,42.23488267148014,1947.65625,43.26584808787122,43.265848087871234,23.459124183390912
advection_diffusion_seed3,ST-MTM,7,C,79.73484848484848,1740.234375,99.30650265371379,108.83678702069221,20.960769802851758
advection_diffusion_seed3,ST-MTM,7,D,95.31135110294117,1912.5,80.35375336537606,80.35375336537606,23.035674288379113
advection_diffusion_seed3,ST-MTM,8,A,27.427007299270073,1926.5625,10.444156781547804,-1.151958714895244,23.194230992886105
advection_diffusion_seed3,ST-MTM,8,B,42.65625,1968.75,43.20862589181978,43.20862589181978,23.702133862374033
advection_diffusion_seed3,ST-MTM,8,C,80.37069838056681,1736.71875,99.42314411085276,108.93109912466846,20.908668085800045
advection_diffusion_seed3,ST-MTM,8,D,95.82564575645756,1905.46875,80.41290794299788,80.41290794299788,22.940279558939803
advection_diffusion_seed3,ST-MTM,9,A,27.872077338129497,1954.6875,10.3846235578429,-1.3643516862164944,23.4999504881188
advection_diffusion_seed3,ST-MTM,9,B,43.008436944937834,1979.296875,43.19588727122387,43.19588727122385,23.79581322441208
advection_diffusion_seed3,ST-MTM,9,C,80.80339068825911,1736.71875,99.37784544990414,108.78413795415912,20.87945245064034
advection_diffusion_seed3,ST-MTM,9,D,96.37640449438203,1877.34375,80.53047844824732,80.53047844824732,22.57009633682878
advection_diffusion_seed3,ST-MTM,10,A,28.391411870503596,1954.6875,10.521684959502252,-1.2547178764952207,23.55480567199497
advection_diffusion_seed3,ST-MTM,10,B,43.43694096601073,1965.234375,43.24864437305182,43.24864437305183,23.681899947660312
advection_diffusion_seed3,ST-MTM,10,C,81.06776180698152,1712.109375,99.2944934986294,108.43169704353512,20.63163734263375
advection_diffusion_seed3,ST-MTM,10,D,96.5625,1898.4375,80.42401189603476,80.42401189603476,22.876969537710984
advection_diffusion_seed3,ST-MTM,11,A,28.8736388384755,1937.109375,10.59799137710985,-1.1327465833544466,23.4634759209286
advection_diffusion_seed3,ST-MTM,11,B,43.845628415300546,1930.078125,43.30217679727416,43.30217679727417,23.378309039183684
advection_diffusion_seed3,ST-MTM,11,C,81.40178571428571,1722.65625,99.20496649963971,108.5946752550166,20.86588602768694
advection_diffusion_seed3,ST-MTM,11,D,96.87268946395564,1901.953125,80.38370005319452,80.38370005319453,23.037641512200768
advection_diffusion_seed3,ST-MTM,12,A,29.130930656934307,1926.5625,10.548661308441012,-1.1732126307376944,23.445747878357423
advection_diffusion_seed3,ST-MTM,12,B,44.129341864716636,1923.046875,43.238185924200934,43.23818592420095,23.40296366690316
advection_diffusion_seed3,ST-MTM,12,C,81.9390368852459,1715.625,99.32740251948483,108.73463559426152,20.878695190949067
advection_diffusion_seed3,ST-MTM,12,D,97.17936802973978,1891.40625,80.37458497509147,80.37458497509145,23.017905763790335
advection_diffusion_seed3,ST-MTM,13,A,29.45893829401089,1937.109375,10.54911333232208,-1.2313822325359638,23.56299112971611
advection_diffusion_seed3,ST-MTM,13,B,44.597727272727276,1933.59375,43.28000960040457,43.28000960040457,23.52022708925322
advection_diffusion_seed3,ST-MTM,13,C,82.32433808553971,1726.171875,99.2883266208938,108.78902812796413,20.997148183354792
advection_diffusion_seed3,ST-MTM,13,D,97.53537735849056,1863.28125,80.37138517359777,80.37138517359777,22.664946097675873
advection_diffusion_seed3,ST-MTM,14,A,29.948583180987203,1923.046875,10.656860374789986,-1.1381676472728088,23.592056044125613
advection_diffusion_seed3,ST-MTM,14,B,45.05514705882353,1912.5,43.32067529678743,43.32067529678744,23.4626663582782
advection_diffusion_seed3,ST-MTM,14,C,82.62269938650307,1719.140625,99.20196402488618,108.7874590424614,21.090521781302993
advection_diffusion_seed3,ST-MTM,14,D,97.86498091603053,1842.1875,80.30933503075464,80.30933503075464,22.60006831629321
advection_diffusion_seed3,ST-MTM,15,A,30.44280442804428,1905.46875,10.672875451870183,-1.053344236438022,23.454439376616406
advection_diffusion_seed3,ST-MTM,15,B,45.51640480591497,1901.953125,43.369944083459885,43.369944083459885,23.411165505034347
advection_diffusion_seed3,ST-MTM,15,C,83.03406762295081,1715.625,99.19318303809892,108.83698543252528,21.117650215413505
advection_diffusion_seed3,ST-MTM,15,D,98.20223384030419,1849.21875,80.25283215378924,80.25283215378924,22.76205740293574
advection_diffusion_seed3,ST-MTM,16,A,30.74861367837338,1901.953125,10.736463154444237,-0.9848897733620419,23.44470585561257
advection_diffusion_seed3,ST-MTM,16,B,45.817486085343226,1894.921875,43.32911383368321,43.32911383368324,23.358034115583727
advection_diffusion_seed3,ST-MTM,16,C,83.43365778688525,1715.625,99.21643805004754,108.89152125935423,21.1479047281089
advection_diffusion_seed3,ST-MTM,16,D,98.45532319391636,1849.21875,80.20681968904326,80.20681968904326,22.7946678006948
advection_diffusion_seed3,ST-MTM,17,A,31.202369888475836,1891.40625,10.770585033687723,-0.9755222758516737,23.494214619078804
advection_diffusion_seed3,ST-MTM,17,B,46.21159217877095,1887.890625,43.31940602240884,43.319406022408856,23.450545222101958
advection_diffusion_seed3,ST-MTM,17,C,83.97925204918033,1715.625,99.24539880963364,109.07140828499331,21.310737540904853
advection_diffusion_seed3,ST-MTM,17,D,98.72330097087378,1810.546875,80.15344486148803,80.15344486148804,22.48981511791438
advection_diffusion_seed3,ST-MTM,18,A,31.4567843866171,1891.40625,10.631976202525848,-1.1254477412551296,23.51684788756198
advection_diffusion_seed3,ST-MTM,18,B,46.49722735674676,1901.953125,43.28675990786718,43.28675990786718,23.647985131233355
advection_diffusion_seed3,ST-MTM,18,C,84.41334355828221,1719.140625,99.375341165724,109.2677288028757,21.37498030436987
advection_diffusion_seed3,ST-MTM,18,D,99.13139763779527,1785.9375,80.19475745110122,80.19475745110122,22.205499176834802
advection_diffusion_seed3,ST-MTM,19,A,31.96561338289963,1891.40625,10.779605849812867,-1.0119001453173126,23.58501199026037
advection_diffusion_seed3,ST-MTM,19,B,47.20957249070632,1891.40625,43.443421056608656,43.443421056608685,23.58501621858209
advection_diffusion_seed3,ST-MTM,19,C,84.5398773006135,1719.140625,99.21642985476748,109.15100402290528,21.43693722033588
advection_diffusion_seed3,ST-MTM,19,D,99.43440594059406,1775.390625,80.04937796602925,80.04937796602925,22.138347070821666
advection_diffusion_seed3,ST-MTM,20,A,32.44656133828996,1891.40625,10.869274298704866,-0.876832568409867,23.49421373422946
advection_diffusion_seed3,ST-MTM,20,B,47.43055555555556,1898.4375,43.45852457681086,43.45852457681087,23.58155529709685
advection_diffusion_seed3,ST-MTM,20,C,85.00127291242363,1726.171875,99.15121347582442,109.11136144959872,21.441746784595722
advection_diffusion_seed3,ST-MTM,20,D,99.57391944990177,1789.453125,80.00982237587812,80.00982237587812,22.227796684077983
advection_diffusion_seed3,RA-MTM,0,A,24.375,1944.140625,12.802122079029916,12.802130926050117,23.329687500000002
advection_diffusion_seed3,RA-MTM,0,B,39.50797872340426,1982.8125,40.72203881266546,40.72203897366964,23.79375
advection_diffusion_seed3,RA-MTM,0,C,77.02130390143738,1712.109375,91.505662376907,96.641990501907,20.5453125
advection_diffusion_seed3,RA-MTM,0,D,92.5845521023766,1923.046875,80.100193626907,74.331053001907,23.0765625
advection_diffusion_seed3,RA-MTM,1,A,24.66113105924596,1958.203125,13.082457757580649,13.082466222604962,23.4984375
advection_diffusion_seed3,RA-MTM,1,B,39.85940246045694,2000.390625,41.07058959595915,41.070590355243134,24.0046875
advection_diffusion_seed3,RA-MTM,1,C,77.48321280991736,1701.5625,91.9386133728641,97.0433008728641,20.41875
advection_diffusion_seed3,RA-MTM,1,D,92.9358108108108,1951.171875,80.4804102478641,74.6268946228641,23.4140625
advection_diffusion_seed3,RA-MTM,2,A,25.111363636363638,1933.59375,13.565241214396952,13.565252008389797,23.203125
advection_diffusion_seed3,RA-MTM,2,B,40.25066844919786,1972.265625,41.46209463237868,41.46208979730665,23.6671875
advection_diffusion_seed3,RA-MTM,2,C,77.89630977130977,1691.015625,92.43773374528419,97.5107806202842,20.2921875
advection_diffusion_seed3,RA-MTM,2,D,93.57368896925858,1944.140625,81.0322649952842,75.19984312028419,23.329687500000002
advection_diffusion_seed3,RA-MTM,3,A,25.46875,1940.625,13.939695591758683,13.939697886385153,23.2875
advection_diffusion_seed3,RA-MTM,3,B,40.608377659574465,1982.8125,41.826924396168,41.82692549899292,23.79375
advection_diffusion_seed3,RA-MTM,3,C,78.43814168377824,1712.109375,92.81789896688912,97.95422709188912,20.5453125
advection_diffusion_seed3,RA-MTM,3,D,93.75,1937.109375,81.37024271688911,75.55891459188912,23.2453125
advection_diffusion_seed3,RA-MTM,4,A,25.846994535519126,1930.078125,14.318422665885603,14.3184243677155,23.1609375
advection_diffusion_seed3,RA-MTM,4,B,41.029804270462634,1975.78125,42.20742777781156,42.20744270887722,23.709375
advection_diffusion_seed3,RA-MTM,4,C,78.71932515337423,1719.140625,93.10577951778173,98.26320139278172,20.6296875
advection_diffusion_seed3,RA-MTM,4,D,94.15004638218925,1894.921875,81.76359201778173,76.07882639278172,22.7390625
advection_diffusion_seed3,RA-MTM,5,A,26.29431818181818,1933.59375,14.714593761076568,14.714597259083737,23.203125
advection_diffusion_seed3,RA-MTM,5,B,41.43382352941177,1972.265625,42.62143895836684,42.62146853360239,23.6671875
advection_diffusion_seed3,RA-MTM,5,C,79.02876782077394,1726.171875,93.54991286680898,98.72842849180898,20.7140625
advection_diffusion_seed3,RA-MTM,5,D,94.64449541284404,1916.015625,82.12335036680898,76.37530349180898,22.9921875
advection_diffusion_seed3,RA-MTM,6,A,26.862522686025407,1937.109375,15.255957817641574,15.255957738744456,23.2453125
advection_diffusion_seed3,RA-MTM,6,B,41.9367145421903,1958.203125,43.15121117755584,43.15122548301842,23.4984375
advection_diffusion_seed3,RA-MTM,6,C,79.4286809815951,1719.140625,93.8752170676324,99.0326389426324,20.6296875
advection_diffusion_seed3,RA-MTM,6,D,94.91628440366972,1916.015625,82.46974831763241,76.72170144263241,22.9921875
advection_diffusion_seed3,RA-MTM,7,A,27.14318181818182,1933.59375,15.546298641433111,15.546304145212725,23.203125
advection_diffusion_seed3,RA-MTM,7,B,42.23488267148014,1947.65625,43.44714506939343,43.447172751366686,23.371875
advection_diffusion_seed3,RA-MTM,7,C,79.73484848484848,1740.234375,94.25220135639483,99.47290448139483,20.8828125
advection_diffusion_seed3,RA-MTM,7,D,95.31135110294117,1912.5,82.79399823139484,77.05649823139484,22.95
advection_diffusion_seed3,RA-MTM,8,A,27.427007299270073,1926.5625,15.866293074575657,15.86629392342981,23.118750000000002
advection_diffusion_seed3,RA-MTM,8,B,42.65625,1968.75,43.86008655895254,43.86008996692478,23.625
advection_diffusion_seed3,RA-MTM,8,C,80.37069838056681,1736.71875,94.81145331851218,100.02160956851218,20.840625
advection_diffusion_seed3,RA-MTM,8,D,95.82564575645756,1905.46875,83.38489081851218,77.66848456851218,22.865625
advection_diffusion_seed3,RA-MTM,9,A,27.872077338129497,1954.6875,16.28826172771575,16.288263549151015,23.45625
advection_diffusion_seed3,RA-MTM,9,B,43.008436944937834,1979.296875,44.27205008641804,44.272055072962246,23.751562500000002
advection_diffusion_seed3,RA-MTM,9,C,80.80339068825911,1736.71875,95.26099134132058,100.47114759132057,20.840625
advection_diffusion_seed3,RA-MTM,9,D,96.37640449438203,1877.34375,83.91880384132058,78.28677259132057,22.528125
advection_diffusion_seed3,RA-MTM,10,A,28.391411870503596,1954.6875,16.796729913144393,16.79673233291271,23.45625
advection_diffusion_seed3,RA-MTM,10,B,43.43694096601073,1965.234375,44.69332196597867,44.69333061139312,23.5828125
advection_diffusion_seed3,RA-MTM,10,C,81.06776180698152,1712.109375,95.48095121599077,100.61727934099078,20.5453125
advection_diffusion_seed3,RA-MTM,10,D,96.5625,1898.4375,84.14931059099077,78.45399809099077,22.78125
advection_diffusion_seed3,RA-MTM,11,A,28.8736388384755,1937.109375,17.257961164823374,17.257961794677506,23.2453125
advection_diffusion_seed3,RA-MTM,11,B,43.845628415300546,1930.078125,45.118862081324394,45.11886935685538,23.1609375
advection_diffusion_seed3,RA-MTM,11,C,81.40178571428571,1722.65625,95.82415165162067,100.99212040162067,20.671875
advection_diffusion_seed3,RA-MTM,11,D,96.87268946395564,1901.953125,84.45032352662066,78.74446415162066,22.8234375
advection_diffusion_seed3,RA-MTM,12,A,29.130930656934307,1926.5625,17.52908307652896,17.529097839886276,23.118750000000002
advection_diffusion_seed3,RA-MTM,12,B,44.129341864716636,1923.046875,45.395304579030444,45.395336333359914,23.0765625
advection_diffusion_seed3,RA-MTM,12,C,81.9390368852459,1715.625,96.21974933249282,101.36662433249282,20.587500000000002
advection_diffusion_seed3,RA-MTM,12,D,97.17936802973978,1891.40625,84.89865558249282,79.22443683249283,22.696875000000002
advection_diffusion_seed3,RA-MTM,13,A,29.45893829401089,1937.109375,17.904463109128343,17.904467049963344,23.2453125
advection_diffusion_seed3,RA-MTM,13,B,44.597727272727276,1933.59375,45.849648236535906,45.84966054721169,23.203125
advection_diffusion_seed3,RA-MTM,13,C,82.32433808553971,1726.171875,96.56403740951512,101.74255303451513,20.7140625
advection_diffusion_seed3,RA-MTM,13,D,97.53537735849056,1863.28125,85.29567803451512,79.70583428451512,22.359375
advection_diffusion_seed3,RA-MTM,14,A,29.948583180987203,1923.046875,18.417231100064814,18.417256271291695,23.0765625
advection_diffusion_seed3,RA-MTM,14,B,45.05514705882353,1912.5,46.29183335693641,46.291847684096766,22.95
advection_diffusion_seed3,RA-MTM,14,C,82.62269938650307,1719.140625,96.83583233876679,101.99325421376679,20.6296875
advection_diffusion_seed3,RA-MTM,14,D,97.86498091603053,1842.1875,85.6518479637668,80.12528546376679,22.10625
advection_diffusion_seed3,RA-MTM,15,A,30.44280442804428,1905.46875,18.86640405683599,18.866403817659783,22.865625
advection_diffusion_seed3,RA-MTM,15,B,45.51640480591497,1901.953125,46.753849215246426,46.75385393242063,22.8234375
advection_diffusion_seed3,RA-MTM,15,C,83.03406762295081,1715.625,97.21541635662751,102.36229135662751,20.587500000000002
advection_diffusion_seed3,RA-MTM,15,D,98.20223384030419,1849.21875,86.02088510662752,80.47322885662751,22.190625
advection_diffusion_seed3,RA-MTM,16,A,30.74861367837338,1901.953125,19.221940090264006,19.221953252892288,22.8234375
advection_diffusion_seed3,RA-MTM,16,B,45.817486085343226,1894.921875,47.03534747980235,47.03534673773833,22.7390625
advection_diffusion_seed3,RA-MTM,16,C,83.43365778688525,1715.625,97.5417561154008,102.6886311154008,20.587500000000002
advection_diffusion_seed3,RA-MTM,16,D,98.45532319391636,1849.21875,86.3472248654008,80.7995686154008,22.190625
advection_diffusion_seed3,RA-MTM,17,A,31.202369888475836,1891.40625,19.678552871800456,19.678552871801678,22.696875000000002
advection_diffusion_seed3,RA-MTM,17,B,46.21159217877095,1887.890625,47.43895615175492,47.43895615175385,22.6546875
advection_diffusion_seed3,RA-MTM,17,C,83.97925204918033,1715.625,97.89053432252705,103.03740932252704,20.587500000000002
advection_diffusion_seed3,RA-MTM,17,D,98.72330097087378,1810.546875,86.81201869752704,81.38037807252704,21.7265625
advection_diffusion_seed3,RA-MTM,18,A,31.4567843866171,1891.40625,19.88274071448806,19.882740743896754,22.696875000000002
advection_diffusion_seed3,RA-MTM,18,B,46.49722735674676,1901.953125,47.734978261335954,47.73498016347315,22.8234375
advection_diffusion_seed3,RA-MTM,18,C,84.41334355828221,1719.140625,98.27998778553875,103.43740966053875,20.6296875
advection_diffusion_seed3,RA-MTM,18,D,99.13139763779527,1785.9375,87.26475341053875,81.90694091053875,21.431250000000002
advection_diffusion_seed3,RA-MTM,19,A,31.96561338289963,1891.40625,20.435432156058464,20.435436764032122,22.696875000000002
advection_diffusion_seed3,RA-MTM,19,B,47.20957249070632,1891.40625,48.36623769370785,48.36624605915067,22.696875000000002
advection_diffusion_seed3,RA-MTM,19,C,84.5398773006135,1719.140625,98.47893849560378,103.63636037060378,20.6296875
advection_diffusion_seed3,RA-MTM,19,D,99.43440594059406,1775.390625,87.49534474560379,82.16917287060379,21.3046875
advection_diffusion_seed3,RA-MTM,20,A,32.44656133828996,1891.40625,20.878406732852273,20.878410918095273,22.696875000000002
advection_diffusion_seed3,RA-MTM,20,B,47.43055555555556,1898.4375,48.646221789878204,48.64622929770984,22.78125
advection_diffusion_seed3,RA-MTM,20,C,85.00127291242363,1726.171875,98.8110336811627,103.9895493061627,20.7140625
advection_diffusion_seed3,RA-MTM,20,D,99.57391944990177,1789.453125,87.7641586811627,82.3957993061627,21.4734375
translation_growth_grid49,TMTM,0,A,27.15447154471545,768.75,48.12128038868598,48.12128038868598,6.15
translation_growth_grid49,TMTM,0,B,58.01204819277108,518.75,53.32128038868598,53.32128038868598,4.15
translation_growth_grid49,TMTM,0,C,78.14732142857143,700.0,61.871280388685975,61.89628038868598,5.6000000000000005
translation_growth_grid49,TMTM,1,A,27.5,831.25,47.97128038868598,47.97128038868598,6.65
translation_growth_grid49,TMTM,1,B,58.48314606741573,556.25,53.57128038868598,53.57128038868598,4.45
translation_growth_grid49,TMTM,1,C,78.99122807017544,712.5,62.171280388685986,62.19628038868598,5.7
translation_growth_grid49,TMTM,2,A,27.692307692307693,893.75,47.62128038868598,47.62128038868598,7.15
translation_growth_grid49,TMTM,2,B,59.166666666666664,618.75,53.72128038868598,53.72128038868598,4.95
translation_growth_grid49,TMTM,2,C,80.0,725.0,62.52128038868598,62.546280388685986,5.800000000000001
translation_growth_grid49,TMTM,3,A,27.8,937.5,47.52128038868598,47.54628038868598,7.5
translation_growth_grid49,TMTM,3,B,59.801980198019805,631.25,53.87128038868598,53.87128038868598,5.050000000000001
translation_growth_grid49,TMTM,3,C,81.03813559322033,737.5,62.921280388685986,62.94628038868598,5.9
translation_growth_grid49,TMTM,4,A,27.913793103448278,906.25,47.52128038868598,47.52128038868598,7.25
translation_growth_grid49,TMTM,4,B,60.12626262626262,618.75,53.67128038868598,53.67128038868598,4.95
translation_growth_grid49,TMTM,4,C,81.65289256198348,756.25,62.921280388685986,62.921280388685986,6.050000000000001
translation_growth_grid49,TMTM,5,A,28.080985915492956,887.5,47.27128038868598,47.29628038868598,7.1000000000000005
translation_growth_grid49,TMTM,5,B,60.572916666666664,600.0,53.27128038868598,53.29628038868598,4.800000000000001
translation_growth_grid49,TMTM,5,C,82.83834586466165,831.25,63.671280388685986,63.671280388685986,6.65
translation_growth_grid49,TMTM,6,A,28.366666666666667,937.5,47.27128038868598,47.29628038868598,7.5
translation_growth_grid49,TMTM,6,B,61.86868686868687,618.75,53.57128038868598,53.57128038868598,4.95
translation_growth_grid49,TMTM,6,C,83.75,812.5,63.621280388685975,63.64628038868598,6.5
translation_growth_grid49,TMTM,7,A,28.640625,1000.0,46.92128038868598,46.94628038868598,8.0
translation_growth_grid49,TMTM,7,B,62.40654205607477,668.75,53.67128038868598,53.67128038868598,5.3500000000000005
translation_growth_grid49,TMTM,7,C,84.70370370370371,843.75,63.97128038868598,63.97128038868598,6.75
translation_growth_grid49,TMTM,8,A,28.75,1062.5,46.47128038868598,46.49628038868598,8.5
translation_growth_grid49,TMTM,8,B,63.220338983050844,737.5,53.72128038868598,53.74628038868598,5.9
translation_growth_grid49,TMTM,8,C,85.63380281690141,887.5,64.47128038868598,64.49628038868597,7.1000000000000005
translation_growth_grid49,TMTM,9,A,28.949704142011836,1056.25,46.52128038868598,46.52128038868598,8.450000000000001
translation_growth_grid49,TMTM,9,B,63.516949152542374,737.5,53.72128038868598,53.74628038868598,5.9
translation_growth_grid49,TMTM,9,C,86.7605633802817,887.5,64.47128038868598,64.49628038868597,7.1000000000000005
translation_growth_grid49,TMTM,10,A,29.032738095238095,1050.0,46.37128038868598,46.39628038868598,8.4
translation_growth_grid49,TMTM,10,B,64.09482758620689,725.0,53.52128038868598,53.54628038868598,5.800000000000001
translation_growth_grid49,TMTM,10,C,87.70134228187919,931.25,65.02128038868598,65.02128038868598,7.45
translation_growth_grid49,TMTM,11,A,29.327485380116958,1068.75,46.32128038868598,46.32128038868598,8.55
translation_growth_grid49,TMTM,11,B,64.53947368421052,712.5,53.47128038868598,53.49628038868598,5.7
translation_growth_grid49,TMTM,11,C,88.48387096774194,968.75,65.37128038868597,65.37128038868597,7.75
translation_growth_grid49,TMTM,12,A,29.505649717514125,1106.25,46.22128038868598,46.22128038868598,8.85
translation_growth_grid49,TMTM,12,B,65.75630252100841,743.75,53.67128038868598,53.67128038868598,5.95
translation_growth_grid49,TMTM,12,C,89.47712418300654,956.25,65.42128038868599,65.42128038868599,7.65
translation_growth_grid49,TMTM,13,A,29.855263157894736,1187.5,45.72128038868598,45.74628038868598,9.5
translation_growth_grid49,TMTM,13,B,66.14173228346456,793.75,53.72128038868598,53.72128038868598,6.3500000000000005
translation_growth_grid49,TMTM,13,C,90.88957055214723,1018.75,66.02128038868598,66.02128038868598,8.15
translation_growth_grid49,TMTM,14,A,29.8,1250.0,45.47128038868598,45.49628038868598,10.0
translation_growth_grid49,TMTM,14,B,66.8840579710145,862.5,53.97128038868598,53.99628038868598,6.9
translation_growth_grid49,TMTM,14,C,91.34969325153374,1018.75,66.22128038868598,66.22128038868598,8.15
translation_growth_grid49,TMTM,15,A,30.0,1225.0,45.27128038868598,45.29628038868598,9.8
translation_growth_grid49,TMTM,15,B,67.22826086956522,862.5,53.67128038868598,53.69628038868598,6.9
translation_growth_grid49,TMTM,15,C,92.30994152046783,1068.75,66.67128038868599,66.67128038868599,8.55
translation_growth_grid49,TMTM,16,A,30.191326530612244,1225.0,45.22128038868598,45.24628038868598,9.8
translation_growth_grid49,TMTM,16,B,67.98148148148148,843.75,53.57128038868598,53.57128038868598,6.75
translation_growth_grid49,TMTM,16,C,93.1638418079096,1106.25,67.27128038868598,67.27128038868598,8.85
translation_growth_grid49,TMTM,17,A,30.527638190954775,1243.75,45.47128038868598,45.47128038868598,9.950000000000001
translation_growth_grid49,TMTM,17,B,68.50378787878788,825.0,53.77128038868598,53.79628038868598,6.6000000000000005
translation_growth_grid49,TMTM,17,C,94.26470588235294,1062.5,67.17128038868599,67.19628038868598,8.5
translation_growth_grid49,TMTM,18,A,30.79268292682927,1281.25,45.02128038868598,45.02128038868598,10.25
translation_growth_grid49,TMTM,18,B,69.58928571428571,875.0,53.67128038868598,53.69628038868598,7.0
translation_growth_grid49,TMTM,18,C,95.20833333333333,1125.0,67.42128038868599,67.44628038868598,9.0
translation_growth_grid49,TMTM,19,A,30.758928571428573,1400.0,44.67128038868598,44.69628038868598,11.200000000000001
translation_growth_grid49,TMTM,19,B,70.0,906.25,53.97128038868598,53.97128038868598,7.25
translation_growth_grid49,TMTM,19,C,96.005291005291,1181.25,68.12128038868597,68.12128038868597,9.450000000000001
translation_growth_grid49,TMTM,20,A,30.891304347826086,1437.5,44.22128038868598,44.24628038868598,11.5
translation_growth_grid49,TMTM,20,B,71.00308641975309,1012.5,54.07128038868598,54.09628038868598,8.1
translation_growth_grid49,TMTM,20,C,97.01058201058201,1181.25,68.47128038868598,68.47128038868598,9.450000000000001
translation_growth_grid49,ST-MTM,0,A,27.15447154471545,768.75,23.495047114977037,23.495047114977037,9.225000000000001
translation_growth_grid49,ST-MTM,0,B,58.01204819277108,518.75,53.134259412083125,53.134259412083125,6.224999999999994
translation_growth_grid49,ST-MTM,0,C,78.14732142857143,700.0,86.6845346389978,86.6845346389978,8.400000000000006
translation_growth_grid49,ST-MTM,1,A,27.5,831.25,23.314150520687175,23.314150520687175,9.440625000000004
translation_growth_grid49,ST-MTM,1,B,58.48314606741573,556.25,53.07152382610587,53.07152382610587,6.317410714285714
translation_growth_grid49,ST-MTM,1,C,78.99122807017544,712.5,86.92816681926493,86.92816681926493,8.091964285714283
translation_growth_grid49,ST-MTM,2,A,27.692307692307693,893.75,22.861253824575783,22.861253824575783,9.526675977653632
translation_growth_grid49,ST-MTM,2,B,59.166666666666664,618.75,53.09923839384878,53.09923839384878,6.595391061452517
translation_growth_grid49,ST-MTM,2,C,80.0,725.0,87.35334894763339,87.35334894763339,7.727932960893867
translation_growth_grid49,ST-MTM,3,A,27.8,937.5,22.32601689982017,22.32601689982017,9.695121951219512
translation_growth_grid49,ST-MTM,3,B,59.801980198019805,631.25,53.16061378054801,53.16061378054801,6.528048780487808
translation_growth_grid49,ST-MTM,3,C,81.03813559322033,737.5,87.82721048568976,87.82721048568976,7.626829268292681
